,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11537,9,2,3,9,10,2,4,0,0,0,0,0,6,0,0
11538,6,2,2,6,11,1,1,1,0,0,0,0,9,0,1
11539,6,2,1,5,9,2,8,0,1,1,0,0,6,0,0
11540,4,2,2,0,12,1,1,1,0,0,0,0,6,0,1
11541,0,2,2,12,5,0,6,3,0,0,0,0,6,0,0
11542,7,2,2,14,7,4,6,0,1,0,0,0,6,0,0
11543,1,2,3,5,9,1,0,2,2,1,0,0,6,17,0
11544,5,1,1,1,8,1,5,1,1,0,0,0,11,2,0
11545,6,2,3,0,12,1,1,1,0,0,0,0,7,7,1
11546,7,2,3,0,12,1,1,1,0,0,0,0,8,0,1
11547,2,2,1,5,9,1,5,1,0,0,0,6,8,0,1
11548,1,2,1,3,13,0,1,3,0,0,1,0,14,0,0
11549,7,1,2,1,8,1,1,2,0,1,0,0,6,0,0
11550,5,2,1,0,12,2,1,4,1,1,1,0,7,0,1
11551,11,2,0,5,9,2,4,0,0,0,0,0,12,0,0
11552,3,2,1,1,8,0,0,0,0,1,0,0,7,0,0
11553,5,2,0,8,15,3,3,4,3,1,0,0,6,0,0
11554,9,3,0,1,8,0,1,5,0,1,0,0,6,0,0
11555,4,2,0,0,12,1,3,1,0,0,0,0,10,0,1
11556,1,2,1,3,13,0,3,3,0,1,0,0,6,0,0
11557,8,2,2,15,1,1,4,1,0,0,0,0,6,1,0
11558,4,2,1,0,12,1,3,1,0,0,0,0,7,0,1
11559,11,2,2,4,4,1,8,2,0,1,0,0,6,0,0
11560,3,2,1,8,15,1,3,1,0,0,0,0,9,0,1
11561,5,1,2,3,13,1,5,1,0,0,0,0,9,0,0
11562,4,2,1,1,8,1,0,2,0,1,0,0,6,0,1
11563,2,2,2,1,8,0,11,0,0,0,0,0,6,0,0
11564,1,2,2,1,8,1,6,1,0,0,0,0,10,0,0
11565,14,2,1,5,9,2,3,4,0,1,0,0,3,0,0
11566,1,2,2,1,8,1,2,3,0,0,0,0,5,0,0
11567,3,2,1,1,8,1,0,2,0,1,0,0,6,0,0
11568,2,2,0,6,11,1,4,2,0,1,0,0,3,0,1
11569,8,2,1,3,13,1,3,1,0,0,0,0,9,0,0
11570,3,2,0,5,9,1,4,1,2,0,0,0,6,11,0
11571,6,3,0,6,11,1,0,1,0,0,0,0,6,0,1
11572,0,2,1,5,9,0,10,3,0,0,0,0,6,0,0
11573,4,4,0,0,12,2,0,4,0,1,0,0,5,0,0
11574,7,2,2,11,2,1,13,2,1,1,0,0,1,19,0
11575,7,2,2,5,9,2,0,4,0,1,0,0,6,0,0
11576,5,2,1,3,13,1,3,1,0,0,0,0,8,0,1
11577,5,2,0,5,9,1,10,1,0,0,0,5,7,0,0
11578,5,2,1,1,8,2,0,0,0,1,0,0,6,0,0
11579,2,2,1,1,8,1,2,1,0,0,0,0,6,0,0
11580,3,2,1,1,8,2,2,4,0,1,0,0,6,0,0
11581,3,5,0,9,10,1,10,1,0,0,0,0,8,0,0
11582,1,2,0,1,8,0,2,5,1,0,0,0,6,0,0
11583,3,2,0,1,8,0,7,0,0,0,0,0,6,38,0
11584,6,2,2,1,8,2,4,0,1,1,0,0,2,0,0
11585,1,2,0,5,9,0,3,0,0,1,0,0,5,0,0
11586,4,2,1,1,8,1,0,1,0,0,0,0,6,0,1
11587,2,2,1,0,12,1,1,1,0,0,0,0,7,0,1
11588,1,2,1,6,11,0,4,3,0,0,0,0,9,0,0
11589,1,2,1,1,8,0,0,5,0,1,0,0,6,0,0
11590,12,2,1,3,13,2,3,0,0,0,0,0,9,1,1
11591,1,2,2,5,9,0,4,5,0,1,0,0,6,0,0
11592,0,2,4,14,7,0,7,3,0,0,0,0,8,0,0
11593,5,2,1,5,9,2,0,0,0,1,0,0,4,0,0
11594,4,2,3,2,6,2,0,0,0,1,0,0,7,0,0
11595,4,2,1,5,9,1,1,1,0,0,0,6,7,0,1
11596,0,2,1,5,9,0,5,0,1,1,0,0,5,0,0
11597,6,5,1,0,12,1,1,1,0,0,0,0,7,0,1
11598,4,2,0,2,6,1,10,1,0,0,0,0,6,0,0
11599,10,2,2,3,13,0,3,0,0,0,0,0,6,0,0
11600,10,2,1,1,8,6,0,4,0,1,0,0,6,0,0
11601,9,2,1,1,8,1,11,1,1,0,0,0,6,3,0
11602,3,0,1,1,8,1,10,1,0,0,0,5,6,0,1
11603,0,2,1,5,9,0,4,3,0,1,0,0,2,0,0
11604,1,2,1,1,8,2,2,4,0,0,0,0,6,0,0
11605,3,2,0,15,1,0,4,5,0,1,0,0,3,22,0
11606,3,2,1,6,11,1,10,1,0,0,0,6,7,0,1
11607,7,0,3,5,9,0,0,0,0,1,0,0,6,0,0
11608,5,2,3,6,11,1,8,1,0,0,0,0,6,0,0
11609,3,2,1,0,12,1,3,2,1,1,0,0,5,0,0
11610,2,2,0,1,8,0,6,4,0,0,0,0,8,0,0
11611,9,2,1,5,9,1,8,1,0,0,0,0,8,0,0
11612,1,5,1,1,8,1,1,1,0,0,0,0,9,0,0
11613,8,2,1,5,9,1,11,1,0,0,0,0,7,0,0
11614,1,2,1,0,12,0,0,0,2,1,0,0,6,0,0
11615,1,2,1,0,12,0,2,4,1,0,0,0,6,0,0
11616,5,2,1,5,9,2,0,4,0,1,0,0,5,0,0
11617,2,0,1,5,9,0,4,3,0,1,0,0,6,0,0
11618,4,2,1,1,8,1,10,1,0,0,0,0,6,0,1
11619,3,2,3,0,12,3,1,0,0,0,0,0,8,0,0
11620,8,2,2,1,8,2,10,0,0,0,2,0,7,0,1
11621,11,1,1,1,8,1,8,1,0,0,0,0,0,0,0
11622,6,4,2,3,13,1,3,1,0,0,0,0,6,23,1
11623,12,2,1,5,9,1,0,1,0,0,0,0,2,0,0
11624,8,2,1,1,8,1,5,1,0,0,0,0,7,0,0
11625,7,2,1,1,8,1,5,1,0,0,0,0,9,0,1
11626,5,1,0,5,9,1,7,1,0,0,0,0,10,0,0
11627,2,0,3,0,12,1,3,1,0,0,0,0,3,35,0
11628,9,2,1,5,9,6,0,0,0,1,0,0,5,0,0
11629,0,2,1,1,8,0,0,3,1,1,0,0,5,2,0
11630,0,2,1,1,8,1,10,1,0,0,0,0,7,0,0
11631,2,1,0,9,10,1,7,1,0,0,0,0,9,0,0
11632,5,2,1,1,8,2,4,4,0,1,0,0,6,0,0
11633,8,2,1,1,8,0,4,0,1,0,0,0,7,0,0
11634,4,1,0,0,12,1,10,1,0,0,0,0,10,0,1
11635,4,2,5,1,8,2,10,0,0,0,2,0,6,0,1
11636,3,2,0,0,12,1,10,2,0,1,0,0,6,0,1
11637,0,2,3,5,9,0,0,3,2,0,0,0,3,0,0
11638,7,5,1,0,12,1,1,1,0,0,0,0,7,0,1
11639,4,2,1,6,11,2,3,4,0,0,0,0,3,0,0
11640,0,2,1,4,4,0,4,3,0,0,0,0,3,0,0
11641,6,2,1,1,8,2,5,4,0,1,0,0,7,0,0
11642,7,4,3,5,9,2,11,0,0,0,0,0,7,0,0
11643,7,4,2,5,9,2,11,0,0,0,0,0,6,0,0
11644,0,2,2,1,8,0,0,0,0,1,0,0,6,0,0
11645,5,2,1,15,1,3,8,4,0,1,0,0,6,21,0
11646,4,2,2,5,9,1,10,1,0,0,0,0,5,0,1
11647,3,2,1,5,9,0,1,0,0,1,0,0,7,0,0
11648,2,2,1,1,8,0,8,3,0,1,0,0,6,0,0
11649,7,2,0,12,5,1,10,1,0,0,0,0,6,0,1
11650,3,2,1,5,9,0,1,0,0,1,0,0,6,0,0
11651,3,1,1,0,12,1,10,1,0,0,0,0,0,0,0
11652,2,2,1,5,9,0,1,0,0,1,0,0,6,0,0
11653,2,1,1,1,8,1,6,1,0,0,0,0,7,0,0
11654,1,2,0,0,12,0,1,0,0,1,0,0,7,0,0
11655,5,2,0,6,11,1,10,1,0,0,0,0,6,11,0
11656,0,2,1,12,5,0,2,3,0,0,0,0,4,0,0
11657,0,2,1,5,9,0,5,3,0,1,0,0,4,0,0
11658,1,2,4,5,9,0,4,3,0,0,0,0,7,28,0
11659,2,2,1,9,10,0,2,3,0,0,0,0,7,0,0
11660,2,2,1,5,9,0,0,0,0,1,0,0,8,0,0
11661,5,2,1,1,8,0,0,4,0,1,0,0,6,0,0
11662,6,2,1,5,9,1,10,1,0,0,0,0,6,0,1
11663,5,5,1,0,12,0,3,3,0,0,0,0,6,0,0
11664,1,2,0,14,7,0,6,4,0,0,0,0,4,0,0
11665,3,2,2,1,8,2,4,0,0,0,0,0,6,0,0
11666,6,2,2,1,8,1,10,1,0,0,0,0,6,0,1
11667,3,2,0,1,8,0,1,3,0,0,0,0,9,0,0
11668,0,1,3,2,6,0,7,3,0,0,0,0,1,0,0
11669,9,1,0,1,8,1,10,1,0,0,0,0,4,0,0
11670,3,5,1,1,8,0,10,0,0,0,0,0,7,0,0
11671,1,2,0,1,8,0,4,3,0,0,0,0,6,0,0
11672,2,2,1,1,8,0,0,3,1,1,0,0,6,0,0
11673,1,2,0,5,9,0,13,0,0,1,0,0,4,0,0
11674,6,4,0,0,12,1,3,1,0,0,0,0,7,0,1
11675,4,2,5,0,12,0,1,5,1,0,0,0,7,0,0
11676,0,2,1,1,8,1,10,1,0,0,0,0,6,0,0
11677,6,2,1,5,9,1,5,1,1,0,0,0,6,0,1
11678,4,2,1,6,11,1,1,1,0,0,0,0,8,25,0
11679,1,2,3,1,8,0,5,0,0,0,0,0,7,8,0
11680,6,2,0,1,8,2,8,4,0,1,0,0,9,0,0
11681,1,2,3,7,3,1,2,1,0,0,0,0,6,0,0
11682,3,2,9,1,8,1,10,1,0,0,0,0,6,35,0
11683,2,0,1,1,8,1,11,1,0,0,0,0,6,0,0
11684,3,0,0,0,12,1,9,1,0,0,0,0,3,0,0
11685,4,2,4,1,8,1,10,1,1,0,0,0,4,0,0
11686,4,2,0,9,10,1,1,1,0,0,0,0,7,0,0
11687,5,2,2,5,9,1,10,1,0,0,0,0,7,0,1
11688,0,2,1,14,7,0,4,3,0,0,0,0,5,0,0
11689,6,2,2,1,8,2,0,4,0,1,0,0,5,0,0
11690,11,2,1,14,7,1,6,1,0,0,1,0,9,0,1
11691,4,2,3,0,12,1,1,2,2,1,0,0,6,11,1
11692,10,2,1,0,12,6,3,0,0,1,0,0,4,0,0
11693,3,2,1,6,11,2,10,0,0,0,0,0,7,0,1
11694,6,2,1,1,8,1,1,1,0,0,0,0,6,0,0
11695,3,2,3,0,12,1,1,1,2,0,0,0,7,28,1
11696,6,2,2,0,12,1,3,1,0,0,0,7,6,0,1
11697,1,2,5,1,8,0,4,3,0,0,0,0,6,22,0
11698,1,2,4,1,8,0,4,3,0,0,0,0,5,0,0
11699,2,2,1,5,9,0,5,0,0,1,0,0,6,0,0
11700,3,2,2,0,12,0,1,5,0,0,0,8,7,0,1
11701,0,2,2,5,9,0,0,0,4,1,0,0,5,0,0
11702,1,2,2,1,8,0,2,0,0,1,0,0,5,0,0
11703,0,2,1,5,9,0,5,3,0,1,0,0,3,0,0
11704,8,2,2,1,8,2,4,0,0,1,0,0,6,0,0
11705,0,2,1,5,9,0,4,3,0,0,0,0,6,0,0
11706,3,2,2,9,10,0,4,4,0,1,0,0,6,0,0
11707,4,2,2,5,9,1,10,1,0,0,0,0,7,22,0
11708,1,1,4,15,1,1,5,5,0,0,0,0,6,0,0
11709,2,2,2,1,8,0,0,0,0,0,0,0,6,0,0
11710,12,0,0,8,15,0,3,5,0,1,0,13,3,0,1
11711,5,4,0,0,12,1,3,2,0,1,0,0,4,0,0
11712,1,2,1,0,12,0,3,0,0,1,0,0,6,0,0
11713,2,2,0,5,9,0,5,0,0,0,0,0,5,0,0
11714,9,0,1,12,5,0,4,0,1,1,0,0,6,0,0
11715,4,2,2,1,8,1,10,1,0,0,0,0,6,0,0
11716,7,2,1,5,9,1,3,1,0,0,2,0,6,0,1
11717,7,2,0,1,8,1,8,1,0,0,0,0,7,0,1
11718,1,2,1,5,9,0,0,3,0,0,0,5,6,0,0
11719,7,5,0,8,15,2,1,0,0,0,2,0,7,0,1
11720,3,2,1,10,14,1,3,1,0,0,0,0,6,0,1
11721,9,2,0,5,9,2,4,0,0,0,0,0,6,0,0
11722,2,2,0,1,8,0,1,0,2,1,0,0,6,0,0
11723,5,4,1,0,12,2,3,0,0,0,0,0,3,0,0
11724,0,2,1,5,9,0,0,3,0,1,0,0,4,0,0
11725,0,2,1,14,7,0,4,3,0,0,0,0,2,0,0
11726,4,2,2,1,8,0,5,0,0,1,0,0,6,0,0
11727,7,2,3,1,8,1,3,1,0,0,0,0,6,0,1
11728,8,2,2,15,1,0,4,0,0,0,0,0,6,21,0
11729,12,2,2,12,5,6,13,0,0,1,0,0,9,0,0
11730,5,2,2,0,12,0,3,0,0,1,0,0,7,0,0
11731,0,2,4,1,8,0,7,5,0,0,0,0,5,0,0
11732,8,0,2,1,8,2,4,3,1,0,0,0,6,0,0
11733,10,2,0,8,15,6,3,0,0,0,0,0,12,0,1
11734,11,3,0,12,5,1,0,1,0,0,0,0,6,0,0
11735,1,2,3,6,11,0,0,0,0,1,0,0,3,0,0
11736,3,2,1,1,8,0,2,0,0,0,0,0,6,0,0
11737,3,2,2,6,11,2,1,3,0,1,0,0,6,0,0
11738,6,2,1,1,8,1,5,1,0,0,0,0,2,0,0
11739,6,5,2,5,9,1,10,1,0,0,0,0,6,0,1
11740,3,2,1,5,9,2,8,4,0,1,0,0,6,0,0
11741,1,2,2,1,8,0,4,3,1,0,0,0,12,0,0
11742,5,2,0,15,1,1,0,1,0,0,0,0,8,20,1
11743,5,2,1,5,9,1,9,2,0,1,0,0,6,0,1
11744,3,4,2,0,12,0,3,0,0,1,0,0,6,0,0
11745,1,2,0,0,12,0,4,5,0,0,0,0,6,0,0
11746,0,2,1,5,9,0,2,3,0,0,0,0,5,0,0
11747,9,3,1,1,8,1,3,1,0,0,0,0,6,0,0
11748,1,2,5,1,8,2,0,0,0,0,0,0,6,0,0
11749,1,2,3,5,9,1,1,1,0,0,0,0,7,0,0
11750,6,2,1,5,9,1,3,1,0,0,0,0,6,0,1
11751,3,2,0,1,8,0,6,4,1,0,0,0,4,0,0
11752,5,4,1,6,11,0,3,0,0,0,0,0,6,0,1
11753,7,4,3,3,13,1,1,1,0,0,0,0,7,0,1
11754,1,2,0,14,7,0,6,0,0,0,0,0,7,0,0
11755,2,2,3,4,4,1,10,1,0,0,0,0,6,0,0
11756,4,2,0,2,6,1,10,1,0,0,0,0,6,0,1
11757,1,2,3,7,3,1,10,1,0,0,0,0,9,0,0
11758,0,2,0,1,8,0,4,3,0,0,0,0,2,0,0
11759,4,2,3,0,12,0,1,0,0,1,0,0,11,0,0
11760,8,2,2,5,9,1,1,1,0,0,1,0,7,0,1
11761,5,3,3,5,9,1,1,1,1,0,0,0,6,0,1
11762,4,2,0,9,10,1,10,1,0,0,0,0,6,0,0
11763,3,2,0,1,8,1,1,1,0,0,0,0,7,0,1
11764,2,2,1,5,9,0,2,0,1,0,0,0,7,0,0
11765,0,2,0,9,10,0,4,0,0,0,0,0,4,0,0
11766,5,2,0,1,8,2,5,4,1,1,0,0,6,0,0
11767,5,2,0,1,8,0,4,0,1,1,0,0,6,0,0
11768,7,1,1,3,13,2,3,0,0,1,0,0,3,0,0
11769,0,5,2,5,9,0,10,3,0,0,0,0,3,0,0
11770,3,2,0,6,11,1,9,1,0,0,0,0,6,0,0
11771,4,2,4,1,8,1,10,1,0,0,0,0,7,0,0
11772,1,2,2,5,9,0,11,3,0,0,0,0,6,4,0
11773,0,2,1,14,7,0,5,3,0,1,0,0,3,0,0
11774,6,2,2,1,8,2,10,4,0,0,0,0,6,0,0
11775,6,2,1,1,8,1,10,1,0,0,1,0,6,0,1
11776,1,2,2,4,4,1,8,1,0,0,0,0,6,4,0
11777,7,2,1,0,12,1,3,1,0,0,0,0,7,0,1
11778,0,2,1,2,6,0,5,3,1,0,0,0,1,0,0
11779,1,2,3,5,9,0,7,5,0,1,0,0,10,0,0
11780,0,2,1,5,9,0,1,4,0,1,0,0,4,0,0
11781,0,2,1,2,6,0,4,3,0,1,0,0,3,0,0
11782,6,2,0,1,8,4,0,0,0,1,0,7,6,0,0
11783,4,2,0,1,8,2,7,0,0,0,0,0,6,0,0
11784,4,2,0,5,9,1,10,1,0,0,0,0,6,0,1
11785,3,2,1,3,13,2,3,3,0,1,0,0,9,0,1
11786,8,2,1,6,11,1,10,1,0,0,0,0,6,0,1
11787,6,2,3,7,3,1,10,1,0,0,0,0,7,4,0
11788,2,2,2,5,9,0,0,3,0,0,0,0,6,0,0
11789,1,2,3,1,8,0,6,3,0,0,0,0,4,0,0
11790,6,2,4,1,8,2,5,4,1,0,0,0,6,0,0
11791,4,2,2,2,6,1,2,1,0,0,0,0,7,0,1
11792,7,2,1,3,13,3,11,0,2,0,0,0,6,3,0
11793,3,2,2,0,12,1,1,1,0,0,0,0,8,0,1
11794,0,2,2,2,6,0,8,3,0,0,0,0,8,0,0
11795,1,4,2,0,12,0,3,0,1,1,0,0,6,0,0
11796,3,2,1,9,10,0,3,0,0,0,0,0,6,0,0
11797,0,2,3,5,9,0,5,3,1,1,0,0,5,0,0
11798,2,2,3,5,9,0,10,0,2,0,0,6,7,14,0
11799,8,2,1,1,8,2,3,0,0,1,0,0,6,0,0
11800,4,2,1,1,8,1,10,1,0,0,1,0,6,0,1
11801,14,2,1,1,8,6,5,4,0,0,0,0,5,0,0
11802,5,4,1,5,9,1,1,1,1,0,0,0,6,0,1
11803,3,2,0,12,5,1,4,2,0,1,0,0,6,0,0
11804,0,2,0,1,8,0,1,3,2,1,0,0,2,0,0
11805,3,2,4,4,4,1,2,1,0,0,0,0,6,5,0
11806,1,2,1,1,8,4,2,5,0,1,0,0,6,0,0
11807,7,1,1,12,5,2,4,3,0,1,0,0,4,0,0
11808,0,2,1,5,9,0,4,0,0,0,0,0,6,0,0
11809,0,2,0,2,6,0,2,0,0,0,0,0,6,0,0
11810,1,2,1,1,8,0,2,3,0,0,0,0,6,0,0
11811,7,2,1,5,9,1,5,1,0,0,0,0,7,0,1
11812,2,4,1,1,8,1,2,5,0,0,0,0,3,0,0
11813,1,2,1,0,12,0,10,3,0,0,0,0,6,0,0
11814,1,2,1,1,8,1,7,1,0,0,0,0,11,0,0
11815,9,2,1,1,8,6,8,4,0,1,0,0,6,0,0
11816,10,2,1,1,8,1,0,1,1,0,0,0,6,0,0
11817,7,2,3,1,8,1,5,1,0,0,0,0,2,4,0
11818,0,2,3,5,9,0,0,3,0,1,0,0,2,0,0
11819,2,2,1,1,8,1,0,1,0,0,0,0,6,0,0
11820,6,2,3,0,12,1,9,1,0,0,0,0,6,0,0
11821,1,2,1,5,9,0,0,3,0,1,0,0,6,0,0
11822,9,4,2,1,8,2,0,4,0,1,0,0,6,0,0
11823,5,2,2,1,8,6,8,0,0,1,0,0,6,0,0
11824,4,2,0,1,8,1,2,1,0,0,0,0,6,0,0
11825,5,2,2,1,8,2,1,0,0,0,0,0,7,0,0
11826,2,2,4,0,12,1,4,1,0,0,0,0,6,0,0
11827,11,1,1,2,6,1,1,1,0,0,0,0,12,0,1
11828,5,2,1,1,8,1,10,1,0,0,0,0,6,0,0
11829,4,2,2,5,9,0,9,0,0,0,0,0,6,0,1
11830,5,1,2,5,9,2,10,0,0,0,0,7,7,0,0
11831,1,2,2,0,12,0,3,0,0,0,0,0,6,0,0
11832,2,2,2,12,5,0,2,5,0,0,0,0,6,4,0
11833,0,1,3,1,8,0,10,0,0,0,0,0,5,0,0
11834,8,2,1,9,10,1,1,1,0,0,0,0,6,0,0
11835,1,2,3,5,9,0,10,3,0,0,0,0,2,0,0
11836,5,3,1,0,12,1,0,1,0,0,0,7,6,0,1
11837,6,1,1,1,8,1,1,1,0,0,0,0,9,0,0
11838,1,2,2,1,8,0,0,4,0,1,0,0,7,0,0
11839,7,2,0,2,6,0,4,5,2,0,0,0,5,0,0
11840,6,2,4,1,8,1,8,2,0,1,0,6,6,0,0
11841,1,2,3,5,9,0,5,3,0,0,0,0,3,0,0
11842,9,4,1,5,9,6,1,0,0,1,0,0,6,0,0
11843,13,1,0,9,10,1,5,1,0,0,0,0,3,0,1
11844,5,2,2,0,12,2,1,4,0,1,0,0,6,0,0
11845,0,2,4,5,9,0,0,0,0,1,0,0,6,0,0
11846,11,1,2,1,8,1,10,1,0,0,0,0,4,9,0
11847,6,2,2,5,9,0,8,0,0,1,0,0,8,0,0
11848,0,2,2,1,8,0,4,3,0,0,0,0,6,4,0
11849,5,2,2,0,12,1,5,1,0,0,0,6,6,0,1
11850,1,2,4,5,9,0,4,4,0,1,0,0,4,28,0
11851,0,2,2,1,8,0,2,3,1,0,0,0,6,0,0
11852,3,2,1,14,7,1,6,1,0,0,0,0,9,0,1
11853,2,2,1,1,8,1,5,1,0,0,0,0,7,0,0
11854,5,2,1,0,12,1,1,1,0,0,1,0,7,0,1
11855,1,4,1,5,9,0,0,0,0,1,0,0,6,0,0
11856,1,2,2,15,1,0,8,0,0,0,0,0,3,4,0
11857,5,2,2,3,13,2,3,0,0,0,0,0,6,8,0
11858,3,1,3,1,8,1,5,1,0,0,0,0,9,0,0
11859,3,2,0,5,9,2,1,4,0,1,0,0,6,0,0
11860,1,2,0,1,8,0,0,3,0,1,0,0,6,0,0
11861,3,2,1,6,11,1,10,1,0,0,0,0,7,20,0
11862,3,1,1,8,15,0,3,0,0,0,0,0,7,0,1
11863,3,2,2,1,8,1,8,1,1,0,0,0,6,0,0
11864,3,2,0,1,8,1,3,1,0,0,0,0,5,0,0
11865,9,1,2,1,8,1,1,1,0,0,0,6,6,0,1
11866,0,2,2,2,6,0,0,3,0,0,0,0,6,0,0
11867,6,2,1,6,11,1,0,2,0,1,0,0,8,0,0
11868,9,2,1,5,9,2,4,0,0,0,0,0,3,0,0
11869,5,2,0,5,9,1,10,1,0,0,0,0,7,0,0
11870,8,2,2,9,10,1,10,1,0,0,0,0,6,0,1
11871,1,2,1,1,8,0,5,3,0,1,0,0,4,0,0
11872,1,2,2,12,5,0,4,0,0,0,0,0,4,0,0
11873,0,2,2,5,9,0,5,3,0,1,0,0,3,0,0
11874,0,1,0,2,6,0,0,3,0,1,0,0,4,0,0
11875,5,4,3,1,8,1,11,1,0,0,0,0,6,0,0
11876,3,2,1,0,12,1,1,1,0,0,0,0,7,0,1
11877,5,2,2,0,12,1,9,1,0,0,1,0,6,0,1
11878,0,2,0,5,9,0,4,4,0,1,0,0,3,0,0
11879,0,4,1,1,8,0,4,4,1,1,0,0,6,0,0
11880,8,1,0,15,1,0,1,0,3,0,0,0,10,0,0
11881,5,2,1,2,6,2,4,0,0,0,0,0,6,0,0
11882,5,4,1,6,11,1,0,1,0,0,0,0,6,0,0
11883,8,2,8,1,8,1,10,1,0,0,0,7,6,0,0
11884,5,2,0,10,14,1,3,1,0,0,2,0,7,0,1
11885,1,2,1,1,8,0,0,0,0,1,0,0,6,0,0
11886,2,2,1,5,9,2,2,0,0,0,0,0,7,0,0
11887,13,2,3,4,4,1,13,2,1,1,0,0,1,0,0
11888,3,4,1,5,9,1,11,1,0,0,0,0,15,0,0
11889,4,2,0,1,8,4,5,0,0,1,0,0,7,0,0
11890,4,2,2,1,8,1,6,1,0,0,0,0,6,0,0
11891,3,2,12,5,9,4,9,4,0,1,0,0,7,13,0
11892,7,2,0,0,12,2,5,0,0,0,0,0,7,0,0
11893,9,1,2,1,8,1,1,1,0,0,0,0,6,0,1
11894,3,2,0,1,8,1,1,2,0,1,0,0,6,8,1
11895,5,1,1,5,9,0,5,3,0,0,0,0,6,0,0
11896,10,2,1,1,8,1,6,1,0,0,1,0,6,0,0
11897,4,4,3,5,9,4,0,0,0,1,0,0,6,0,0
11898,9,2,1,9,10,1,3,1,0,0,1,0,6,0,1
11899,2,4,0,0,12,1,3,1,0,0,0,0,12,0,0
11900,2,2,1,5,9,0,9,3,0,0,0,0,9,0,0
11901,4,2,2,1,8,1,4,1,0,0,0,0,6,0,0
11902,8,2,2,7,3,1,2,1,0,0,0,0,6,0,0
11903,4,2,1,1,8,0,3,0,0,0,0,0,7,0,0
11904,5,2,0,1,8,0,4,0,0,0,0,0,4,0,0
11905,3,2,1,5,9,0,1,0,0,1,0,0,6,0,0
11906,5,2,3,5,9,1,5,1,0,0,0,0,7,0,0
11907,3,2,0,5,9,0,2,3,0,0,0,0,6,0,0
11908,3,2,0,1,8,1,10,1,0,0,0,0,7,0,0
11909,1,2,4,1,8,0,5,0,0,0,0,6,8,0,0
11910,3,5,1,0,12,1,4,1,2,0,0,0,7,10,1
11911,7,2,1,14,7,2,6,0,0,0,0,0,6,0,0
11912,0,0,2,5,9,0,4,0,0,1,0,0,2,0,0
11913,9,2,0,1,8,1,10,1,0,0,0,0,6,0,1
11914,9,1,3,1,8,1,6,1,1,0,0,0,6,0,0
11915,3,0,0,9,10,1,9,1,0,0,0,0,7,0,0
11916,5,2,4,9,10,2,5,0,0,0,0,0,7,0,0
11917,7,2,1,0,12,2,4,0,0,0,0,0,6,0,0
11918,1,2,2,5,9,0,4,4,0,1,0,0,7,22,0
11919,5,2,4,1,8,1,6,1,0,0,0,0,6,0,0
11920,7,2,1,1,8,1,6,1,0,0,0,0,8,0,0
11921,7,2,0,5,9,1,1,2,0,1,0,0,1,0,1
11922,1,2,2,5,9,3,3,4,1,0,0,0,6,0,0
11923,2,0,0,3,13,1,3,1,2,0,0,0,1,26,0
11924,7,2,1,5,9,0,10,0,0,0,0,0,6,0,0
11925,2,2,2,5,9,0,9,3,0,0,0,0,6,22,0
11926,2,2,1,11,2,0,10,0,0,0,0,0,6,13,0
11927,3,2,1,1,8,0,1,4,0,1,0,0,6,0,0
11928,14,1,1,0,12,1,7,1,0,0,0,0,3,0,0
11929,2,2,1,14,7,1,7,1,0,0,0,0,7,0,0
11930,7,2,2,5,9,1,0,2,0,1,0,6,6,0,1
11931,1,2,1,1,8,0,5,4,0,1,0,0,6,0,0
11932,9,0,3,8,15,1,3,1,0,0,0,6,6,0,1
11933,3,2,3,0,12,0,0,3,0,1,0,0,1,0,0
11934,5,1,1,1,8,1,4,1,0,0,0,0,7,0,0
11935,8,5,2,1,8,1,6,1,0,0,0,0,9,39,1
11936,4,2,0,1,8,2,5,4,0,1,0,0,3,8,0
11937,2,3,3,5,9,1,9,1,0,0,0,0,6,0,1
11938,4,2,2,14,7,4,13,4,1,1,0,0,6,0,0
11939,4,1,2,1,8,1,6,1,0,0,0,0,7,1,1
11940,10,4,2,3,13,6,3,0,0,1,0,0,6,0,0
11941,9,2,1,0,12,2,1,3,0,0,0,0,9,0,0
11942,8,2,1,0,12,1,0,2,0,1,0,0,6,0,0
11943,2,2,4,0,12,1,3,2,0,1,0,0,3,0,1
11944,1,2,1,5,9,0,0,3,0,1,0,0,3,0,0
11945,1,2,0,5,9,1,2,1,0,0,0,0,6,0,0
11946,5,2,3,5,9,1,9,1,0,0,0,0,6,19,1
11947,5,2,1,1,8,2,0,4,0,1,0,0,4,0,0
11948,7,2,0,3,13,1,3,1,0,0,0,0,7,0,1
11949,0,2,4,5,9,0,0,3,0,1,0,0,3,0,0
11950,5,2,3,5,9,2,8,4,1,1,0,0,6,0,0
11951,0,2,1,1,8,0,1,3,0,0,0,0,6,0,0
11952,7,2,1,3,13,1,3,1,0,0,0,0,9,0,0
11953,8,2,0,1,8,2,9,0,0,0,0,0,6,0,1
11954,5,4,1,3,13,1,1,1,0,0,0,0,8,0,0
11955,11,3,1,1,8,6,1,0,0,0,0,0,1,0,0
11956,3,2,1,12,5,2,4,0,0,0,0,0,6,0,0
11957,2,2,2,0,12,0,1,0,0,0,0,0,7,0,0
11958,2,2,0,1,8,2,4,0,0,1,0,0,6,0,0
11959,5,1,1,1,8,1,10,1,0,0,0,0,4,0,0
